"logFC"	"logCPM"	"PValue"	"FDR"
"PGSC0003DMG400013415"	-0.902738378971663	6.5920583593869	0.000368258874726723	0.0294791532846689
"PGSC0003DMG400013436"	-1.01882313279281	2.69004500254813	0.000332373082816354	0.0277082455631682
"PGSC0003DMG400013439"	-1.35536063343186	3.10183286617994	0.000114114329492043	0.0134675751600518
"PGSC0003DMG400013546"	1.17660664897663	6.17923811413225	6.66502041430826e-06	0.0018930122816287
"PGSC0003DMG400013599"	2.22036380529293	2.32094749928097	9.5729475071637e-08	0.000134871020898159
"PGSC0003DMG400013747"	-0.497819923220609	4.56185880837118	0.00021770561834738	0.0205820854163511
"PGSC0003DMG400013754"	1.73640250197737	-1.37241480942086	0.000887817288085887	0.0498837513649301
"PGSC0003DMG400013880"	0.621670080647134	4.32364930137094	0.000790631388653672	0.046337094945902
"PGSC0003DMG400014086"	1.84450804357064	1.67943388535407	9.27092468313002e-06	0.00239422151535364
"PGSC0003DMG400014156"	-0.844354323095269	6.12350850842549	1.59048826485588e-06	0.000721188766552019
"PGSC0003DMG400014212"	3.42858183876724	4.27454966479379	1.70240710678127e-06	0.00073334023469781
"PGSC0003DMG400014234"	3.4994423940967	0.530468657709674	7.09514013877361e-05	0.00955109333472619
"PGSC0003DMG400014258"	1.2989583011683	0.554835850206385	0.000177758360205252	0.0182366078090188
"PGSC0003DMG400014271"	1.39864900809335	1.17583930305892	0.000110652021763075	0.0132403340485575
"PGSC0003DMG400014293"	2.10137295590345	2.95664504677582	0.000828313820951045	0.0475746644806682
"PGSC0003DMG400014296"	0.739409971636373	3.79736356191317	0.000324925856968715	0.0273906051934736
"PGSC0003DMG400014325"	-1.21281801859624	5.34050161212863	0.000202112975941423	0.0199382136495497
"PGSC0003DMG400014342"	-0.615973214146704	3.28562439271136	0.000262741961205911	0.0236341862663516
"PGSC0003DMG400014440"	0.956695614749513	6.27026313336221	0.000433020928323849	0.0332102638381549
"PGSC0003DMG400014487"	1.52442892573082	8.66121326446918	0.000175145442307215	0.0182366078090188
"PGSC0003DMG400014863"	1.93579087275559	1.91241809095867	5.2890205482711e-05	0.00786540164724634
"PGSC0003DMG400014954"	1.21371859932584	5.31172155758879	6.20474230386529e-06	0.0017818641065078
"PGSC0003DMG400015064"	-4.19112755377733	-1.78942042081956	1.60673067054277e-05	0.00351928482295325
"PGSC0003DMG400015196"	3.59522020081299	1.43670771719103	4.2639825631472e-07	0.000381452482234706
"PGSC0003DMG400015228"	-1.43287666538482	5.84023656396425	2.20469221622854e-05	0.00434249492643395
"PGSC0003DMG400015229"	-1.10083937284675	5.73388788014359	3.98189089654961e-06	0.00137320662406448
"PGSC0003DMG400015275"	3.09498728939616	-0.833369478036795	0.000457528291107872	0.0341770988785377
"PGSC0003DMG400015301"	-0.991225058897423	0.857823903632014	0.00084913010369162	0.0481285453070474
"PGSC0003DMG400015468"	-1.77098727161841	0.173078307401736	1.89634844078777e-05	0.0038592930551654
"PGSC0003DMG400015728"	-0.718194979231306	4.64178368831763	0.000218195906681119	0.0205820854163511
"PGSC0003DMG400015801"	-1.27463843894551	2.15989491965084	0.000503897822956226	0.0361596677198625
"PGSC0003DMG400015861"	6.7323497193459	0.955938977136521	0.00024060448019603	0.0221304747158242
"PGSC0003DMG400015897"	-2.05299692091214	1.64252252056441	2.17663261937378e-05	0.0043274805138719
"PGSC0003DMG400016003"	-1.57906503852583	3.49547998205166	1.79886272957848e-05	0.00375604138179018
"PGSC0003DMG400016004"	-1.47870067928937	5.34060381392416	4.37180384130524e-05	0.0068325999398396
"PGSC0003DMG400016006"	-1.23065071603031	2.988519249238	3.171467445548e-06	0.0012234290686214
"PGSC0003DMG400016032"	-1.74181614549229	1.6833064685288	0.000705355276670523	0.0441419188397732
"PGSC0003DMG400016147"	-0.963485082418668	3.09135400743339	0.000217258656145736	0.0205820854163511
"PGSC0003DMG400016156"	1.23587308065192	2.81118694237539	1.16274812827325e-07	0.000150261940616752
"PGSC0003DMG400016190"	-0.764175692924234	4.48540140359303	0.00056361774822806	0.0385407955107622
"PGSC0003DMG400016235"	-0.64613598692765	3.99587894863538	0.000112536514806807	0.0134037730953766
"PGSC0003DMG400016298"	1.79894391184705	-1.20936197257363	0.000264342378449351	0.0236341862663516
"PGSC0003DMG400016442"	-0.518763860554643	3.81682672925438	0.000740378262244457	0.044592617167343
"PGSC0003DMG400016547"	1.50257822834054	-0.0782681646716169	0.000619108968121179	0.0410294625386154
"PGSC0003DMG400016608"	-0.758567828758207	5.7973879184332	4.19160353467914e-06	0.00139715120036786
"PGSC0003DMG400016695"	-0.953790869180172	8.59328361533734	1.04745648638811e-05	0.00253413703571313
"PGSC0003DMG400016742"	2.54754617411526	2.13148408606785	1.30464773793573e-05	0.0029068901236799
"PGSC0003DMG400016765"	1.96185108462747	-0.341374037026723	0.000557464414831235	0.0385407955107622
"PGSC0003DMG400016811"	2.20227947651092	-1.39435482293114	0.000410424990548004	0.0319163927602291
"PGSC0003DMG400016866"	1.37174144812245	0.581204524132595	8.76308516017879e-05	0.0112032437052239
"PGSC0003DMG400016973"	-1.37499591818065	4.07689346204581	4.60170753847623e-06	0.00146834238320317
"PGSC0003DMG400017110"	0.690723254723227	7.02762077863725	0.000559954086513576	0.0385407955107622
"PGSC0003DMG400017247"	1.00958927993204	5.92070854984	0.000736629998632006	0.044592617167343
"PGSC0003DMG400017281"	1.47267738106336	7.53213167296553	3.0548070687781e-05	0.0053347664526783
"PGSC0003DMG400017448"	0.52884669454109	7.30272175099622	0.000255806080159274	0.0232801547457627
"PGSC0003DMG400017505"	-1.18300053137839	2.49861227922913	4.42759980927075e-07	0.000381452482234706
"PGSC0003DMG400017641"	-0.82549049813005	2.40863518683401	0.000655865418982009	0.0428068121692146
"PGSC0003DMG400017730"	2.4308991461981	3.25159801761708	5.33732842530617e-07	0.000431598781598302
"PGSC0003DMG400017779"	1.35839568620544	3.09097117155894	1.16864681045307e-05	0.00269686120205089
"PGSC0003DMG400017836"	0.594111056461058	5.72976769549401	0.000312308559590593	0.0269064234372616
"PGSC0003DMG400017931"	-0.995216987057735	2.28285010746109	0.000531959045196069	0.0376685300880482
"PGSC0003DMG400018012"	0.565723135317365	5.40292088073702	0.000833276148191604	0.0477535594815082
"PGSC0003DMG400018104"	2.38770152222775	4.1748394230284	8.56360493930951e-06	0.00225851972715708
"PGSC0003DMG400018114"	-0.532809896403459	6.43956190603344	0.000333408046511851	0.0277082455631682
"PGSC0003DMG400018128"	-1.03426596534336	0.719357703345836	0.000158477643344692	0.0173559880079953
"PGSC0003DMG400018163"	-1.46750017986297	0.434669568877317	0.000128656718785144	0.0147135466978798
"PGSC0003DMG400018183"	-0.527894630421285	3.48594446990539	0.000490264330283326	0.0355937412373675
"PGSC0003DMG400018240"	-0.699375483742158	6.64000399215096	0.000105805623379071	0.0128387424500257
"PGSC0003DMG400018309"	2.25910022723202	-1.96854466332521	0.000765148666493479	0.0453578725554827
"PGSC0003DMG400018374"	-0.725230876187811	3.64291818738015	0.000331340717988198	0.0277082455631682
"PGSC0003DMG400018394"	-4.40456513656604	0.575499385950317	7.27475889175864e-06	0.00201431022140713
"PGSC0003DMG400018401"	1.55373489832102	0.978395190715014	4.94765359223818e-05	0.00752217969088165
"PGSC0003DMG400018408"	1.2982491568909	4.26761922545542	0.000268862976665258	0.0237168344535503
"PGSC0003DMG400018514"	0.859785849492185	1.00963441109875	0.000553111421248312	0.0385407955107622
"PGSC0003DMG400018641"	-0.828504469636939	6.5437377607797	0.000104260035175266	0.0128162209013162
"PGSC0003DMG400018644"	-2.62546585465242	3.43636973938388	6.66046616415083e-07	0.00045301686441748
"PGSC0003DMG400018672"	-0.493640175173539	4.27140535049367	0.000470661412550326	0.0346573073184494
"PGSC0003DMG400018853"	-0.858738517593381	3.61912779314238	0.000202000378376231	0.0199382136495497
"PGSC0003DMG400018879"	1.7045270916292	-0.216707510332001	0.000233951468077233	0.0216927589365174
"PGSC0003DMG400019082"	-1.04403296194279	4.4503789012421	2.77539567202582e-05	0.00494709493373651
"PGSC0003DMG400019098"	2.47551633839717	0.589341905016995	5.53174286999798e-05	0.0080322149560656
"PGSC0003DMG400019174"	1.83562002567897	-1.01594881493081	0.000507021461956933	0.0362002118943064
"PGSC0003DMG400019257"	-0.573360203229649	12.2333356588057	5.93282458245828e-05	0.00836134491163403
"PGSC0003DMG400019271"	0.571684754579362	6.06410613464359	0.00069058559559238	0.0437955864298416
"PGSC0003DMG400019293"	2.41895468312359	2.44963182883793	3.4057475793965e-05	0.00564262512417192
"PGSC0003DMG400019344"	-1.17543042323309	2.44661082479995	0.000341572468794067	0.0282053738928162
"PGSC0003DMG400019472"	-0.996208320778332	7.11768818541133	1.35385486560595e-07	0.000159053331165688
"PGSC0003DMG400019611"	-1.12230722305975	6.98327242581801	2.27614973430171e-05	0.00436607486096985
"PGSC0003DMG400019718"	-0.690006106372398	6.25063317096184	1.13052322947568e-05	0.00263238769270526
"PGSC0003DMG400019793"	0.709905401383944	1.79735367409937	0.000848283319405334	0.0481285453070474
"PGSC0003DMG400019838"	1.25893890163908	0.557916690009258	0.000537695235330881	0.0379114909203856
"PGSC0003DMG400020007"	1.8176682728604	-0.535612693641807	0.000170493644856534	0.0181340689093085
"PGSC0003DMG400020209"	-1.05388547289489	3.03754938320737	0.000459992883010486	0.0342087276131253
"PGSC0003DMG400020225"	2.4574348519201	1.75341384434981	4.40361670199373e-07	0.000381452482234706
"PGSC0003DMG400020243"	1.24666977150994	1.86706878653808	0.000306558502920591	0.0265882921694148
"PGSC0003DMG400020564"	-1.65737428758434	4.71461213854239	5.99179737234177e-05	0.00837102675057002
"PGSC0003DMG400020589"	-0.808719216491381	6.52328809806908	0.000150640638774036	0.0166387091869818
"PGSC0003DMG400020672"	-3.41505021347272	-0.0051437884582297	6.6216552362801e-05	0.00905520112364526
"PGSC0003DMG400020686"	-2.01625070847996	3.61171329084837	1.25367181428334e-05	0.00281760014886671
"PGSC0003DMG400020718"	3.52258525672779	3.36663639242271	1.01647847176645e-06	0.000558976650665438
"PGSC0003DMG400020751"	1.80308285838133	2.95542220792271	2.60799664851194e-06	0.00105020152985841
